symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl_rupees,reason,hold_days,cumulative_pnl
AMJLAND,2024-08-05,2024-08-12,53.69,52.6,-2.39,-47.8,Time Stop (5d),7,17411.31000000001
AMDIND,2024-08-05,2024-08-12,66.05,79.47,19.96,399.16,Time Stop (5d),7,17810.47000000001
AGRITECH,2024-08-05,2024-08-12,222.74,219.67,-1.74,-34.77,Time Stop (5d),7,17775.700000000008
ALEMBICLTD,2024-08-05,2024-08-12,139.65,144.17,2.88,57.53,Time Stop (5d),7,17833.230000000007
ALANKIT,2024-08-05,2024-08-12,24.32,24.45,0.17,3.49,Time Stop (5d),7,17836.72000000001
AKI,2024-08-05,2024-08-12,23.31,23.35,-0.19,-3.77,Time Stop (5d),7,17832.950000000008
AIROLAM,2024-08-05,2024-08-12,120.65,130.48,7.79,155.75,Time Stop (5d),7,17988.700000000008
AHLUCONT,2024-08-05,2024-08-12,1277.6,1338.65,4.42,88.37,Time Stop (5d),7,18077.070000000007
AGROPHOS,2024-08-05,2024-08-12,42.93,44.64,3.62,72.46,Time Stop (5d),7,18149.530000000006
AMBICAAGAR,2024-08-05,2024-08-12,24.94,27.55,10.11,202.1,Time Stop (5d),7,18351.630000000005
AGARIND,2024-08-05,2024-08-12,1133.65,1263.55,11.1,221.97,Time Stop (5d),7,18573.600000000006
ACE,2024-08-05,2024-08-12,1278.5,1295.15,0.94,18.85,Time Stop (5d),7,18592.450000000004
ACEINTEG,2024-08-05,2024-08-12,33.15,33.09,-0.54,-10.82,Time Stop (5d),7,18581.630000000005
3IINFOLTD,2024-08-05,2024-08-12,32.4,32.07,-1.38,-27.57,Time Stop (5d),7,18554.060000000005
3PLAND,2024-08-08,2024-08-13,46.84,43.74,-6.98,-139.57,Time Stop (5d),5,18414.490000000005
21STCENMGM,2024-08-08,2024-08-13,93.4,98.92295884340518,5.55,111.06,Take Profit,5,18525.550000000007
AARTECH,2024-08-12,2024-08-16,78.08,69.8408564166063,-10.91,-218.24,Stop Loss,4,18307.310000000005
AIRAN,2024-08-12,2024-08-16,44.35,37.8687971234021,-14.97,-299.48,Stop Loss,4,18007.830000000005
ANTELOPUS,2024-08-12,2024-08-19,893.9,917.9,2.32,46.5,Time Stop (5d),7,18054.330000000005
ARVIND,2024-08-12,2024-08-19,399.75,405.65,1.12,22.32,Time Stop (5d),7,18076.650000000005
ARTNIRMAN,2024-08-12,2024-08-19,74.61,69.79,-6.82,-136.41,Time Stop (5d),7,17940.240000000005
ARROWGREEN,2024-08-12,2024-08-19,908.0,832.2,-8.71,-174.16,Time Stop (5d),7,17766.080000000005
ARIHANTSUP,2024-08-12,2024-08-19,303.25,298.55,-1.91,-38.2,Time Stop (5d),7,17727.880000000005
ARENTERP,2024-08-12,2024-08-19,63.5,53.71,-15.78,-315.55,Time Stop (5d),7,17412.330000000005
21STCENMGM,2024-08-13,2024-08-19,99.1,101.03,1.59,31.75,Time Stop (5d),6,17444.080000000005
ARE&M,2024-08-12,2024-08-19,1597.7,1556.3,-2.95,-59.02,Time Stop (5d),7,17385.060000000005
ARCHIDPLY,2024-08-12,2024-08-19,140.36,142.61,1.24,24.86,Time Stop (5d),7,17409.920000000006
ANTGRAPHIC,2024-08-12,2024-08-19,1.48,1.56,5.05,100.91,Time Stop (5d),7,17510.830000000005
AMDIND,2024-08-12,2024-08-19,79.47,83.12,4.23,84.66,Time Stop (5d),7,17595.490000000005
AERONEU,2024-08-12,2024-08-19,79.27,79.76,0.26,5.16,Time Stop (5d),7,17600.650000000005
ALANKIT,2024-08-12,2024-08-19,24.45,25.88,5.49,109.77,Time Stop (5d),7,17710.420000000006
AKSHARCHEM,2024-08-12,2024-08-19,313.65,321.5,2.14,42.86,Time Stop (5d),7,17753.280000000006
AJOONI,2024-08-12,2024-08-19,7.03,6.81,-3.49,-69.79,Time Stop (5d),7,17683.490000000005
AGRITECH,2024-08-12,2024-08-19,219.67,216.89,-1.63,-32.51,Time Stop (5d),7,17650.980000000007
ADVANIHOTR,2024-08-12,2024-08-19,76.49,77.88,1.46,29.14,Time Stop (5d),7,17680.120000000006
ADANIENSOL,2024-08-12,2024-08-19,1063.0,1092.55,2.42,48.4,Time Stop (5d),7,17728.520000000008
ACEINTEG,2024-08-12,2024-08-19,33.09,31.44,-5.35,-106.93,Time Stop (5d),7,17621.590000000007
ABINFRA,2024-08-12,2024-08-19,6.96,6.93,-0.79,-15.82,Time Stop (5d),7,17605.770000000008
20MICRONS,2024-08-12,2024-08-19,314.45,330.0,4.59,91.7,Time Stop (5d),7,17697.47000000001
63MOONS,2024-08-13,2024-08-19,330.7,330.35,-0.47,-9.32,Time Stop (5d),6,17688.15000000001
AMBIKCO,2024-08-12,2024-08-19,1752.35,1665.6,-5.31,-106.21,Time Stop (5d),7,17581.94000000001
AAREYDRUGS,2024-08-16,2024-08-21,63.52,61.25,-3.93,-78.67,Time Stop (5d),5,17503.27000000001
3PLAND,2024-08-16,2024-08-21,41.96,42.7,1.4,28.07,Time Stop (5d),5,17531.34000000001
21STCENMGM,2024-08-19,2024-08-23,101.03,107.21208260668091,5.76,115.18,Take Profit,4,17646.52000000001
20MICRONS,2024-08-19,2024-08-26,330.0,322.1,-2.75,-55.08,Time Stop (5d),7,17591.44000000001
ABCOTS,2024-08-21,2024-08-26,229.1,217.0,-5.64,-112.83,Time Stop (5d),5,17478.610000000008
AARTECH,2024-08-21,2024-08-26,73.37,77.31,5.01,100.2,Time Stop (5d),5,17578.81000000001
ARIHANTSUP,2024-08-19,2024-08-26,298.55,313.75,4.73,94.63,Time Stop (5d),7,17673.44000000001
ARENTERP,2024-08-19,2024-08-26,53.71,55.18,2.38,47.54,Time Stop (5d),7,17720.98000000001
ARCHIDPLY,2024-08-19,2024-08-26,142.61,136.07,-4.95,-98.92,Time Stop (5d),7,17622.060000000012
AMJLAND,2024-08-19,2024-08-26,54.56,55.86,2.02,40.45,Time Stop (5d),7,17662.510000000013
AMDIND,2024-08-19,2024-08-26,83.12,82.65,-0.93,-18.51,Time Stop (5d),7,17644.000000000015
AMBIKCO,2024-08-19,2024-08-26,1665.6,1752.95,4.88,97.69,Time Stop (5d),7,17741.690000000013
AMBICAAGAR,2024-08-19,2024-08-26,31.48,34.09,7.93,158.62,Time Stop (5d),7,17900.310000000012
ALEMBICLTD,2024-08-19,2024-08-26,151.33,160.11,5.44,108.84,Time Stop (5d),7,18009.150000000012
ALANKIT,2024-08-19,2024-08-26,25.88,28.24,8.76,175.18,Time Stop (5d),7,18184.330000000013
ANTGRAPHIC,2024-08-19,2024-08-26,1.56,1.8615483392796703,18.97,379.4,Take Profit,7,18563.730000000014
AKSHARCHEM,2024-08-19,2024-08-26,321.5,348.0,7.88,157.65,Time Stop (5d),7,18721.380000000016
AKSHAR,2024-08-19,2024-08-26,1.37,1.6694824469835787,21.5,430.0,Take Profit,7,19151.380000000016
AARTIIND,2024-08-19,2024-08-26,617.5,626.85,1.15,23.08,Time Stop (5d),7,19174.460000000017
ACCURACY,2024-08-19,2024-08-26,11.18,12.49,11.36,227.15,Time Stop (5d),7,19401.61000000002
ADL,2024-08-19,2024-08-26,97.88,97.04,-1.22,-24.36,Time Stop (5d),7,19377.25000000002
ADROITINFO,2024-08-19,2024-08-26,16.75,19.01,13.13,262.65,Time Stop (5d),7,19639.90000000002
ACEINTEG,2024-08-19,2024-08-26,31.44,34.52,9.44,188.73,Time Stop (5d),7,19828.63000000002
AEROENTER,2024-08-19,2024-08-26,105.83,121.33,14.29,285.72,Time Stop (5d),7,20114.35000000002
AERONEU,2024-08-19,2024-08-26,79.76,78.87,-1.48,-29.52,Time Stop (5d),7,20084.83000000002
AJOONI,2024-08-19,2024-08-26,6.81,7.65,11.97,239.5,Time Stop (5d),7,20324.33000000002
AKASH,2024-08-19,2024-08-26,40.57,40.43,-0.71,-14.1,Time Stop (5d),7,20310.23000000002
21STCENMGM,2024-08-23,2024-08-28,109.35,115.81705725034915,5.55,111.08,Take Profit,5,20421.310000000023
BAGFILMS,2024-08-26,2024-08-28,9.69,11.116214926055129,14.36,287.17,Take Profit,2,20708.48000000002
ANTGRAPHIC,2024-08-26,2024-08-30,1.94,2.235517478833534,14.87,297.46,Take Profit,4,21005.94000000002
AJOONI,2024-08-26,2024-08-30,7.65,9.036344642720062,17.76,355.24,Take Profit,4,21361.180000000022
ASIANENE,2024-08-26,2024-09-02,423.0,422.45,-0.49,-9.8,Time Stop (5d),7,21351.380000000023
ARENTERP,2024-08-26,2024-09-02,55.18,52.24,-5.69,-113.76,Time Stop (5d),7,21237.620000000024
ARROWGREEN,2024-08-26,2024-09-02,899.15,840.3,-6.91,-138.1,Time Stop (5d),7,21099.520000000026
ARIES,2024-08-28,2024-09-02,293.5,293.9,-0.22,-4.47,Time Stop (5d),5,21095.050000000025
AURUM,2024-08-26,2024-09-02,222.94,211.09,-5.68,-113.51,Time Stop (5d),7,20981.540000000026
BANG,2024-08-26,2024-09-02,58.2,59.12,1.22,24.42,Time Stop (5d),7,21005.960000000025
21STCENMGM,2024-08-28,2024-09-02,116.03,122.76299007981673,5.44,108.86,Take Profit,5,21114.820000000025
ANTELOPUS,2024-08-26,2024-09-02,986.5,959.45,-3.1,-62.04,Time Stop (5d),7,21052.780000000024
ASMS,2024-08-26,2024-09-02,18.42,17.11,-7.47,-149.44,Time Stop (5d),7,20903.340000000026
ANIKINDS,2024-08-26,2024-09-02,75.83,79.45,4.41,88.28,Time Stop (5d),7,20991.620000000024
ATAM,2024-08-26,2024-09-02,168.44,162.19,-4.07,-81.41,Time Stop (5d),7,20910.210000000025
AMDIND,2024-08-26,2024-09-02,82.65,77.06,-7.12,-142.47,Time Stop (5d),7,20767.740000000023
20MICRONS,2024-08-26,2024-09-02,322.1,318.5,-1.48,-29.55,Time Stop (5d),7,20738.190000000024
AAREYDRUGS,2024-08-26,2024-09-02,63.43,71.26,11.98,239.69,Time Stop (5d),7,20977.880000000023
AARTECH,2024-08-26,2024-09-02,77.31,76.09,-1.94,-38.76,Time Stop (5d),7,20939.120000000024
ACEINTEG,2024-08-26,2024-09-02,34.52,34.01,-1.84,-36.75,Time Stop (5d),7,20902.370000000024
ADROITINFO,2024-08-26,2024-09-02,19.01,19.31,1.22,24.36,Time Stop (5d),7,20926.730000000025
AMJLAND,2024-08-26,2024-09-02,55.86,53.61,-4.39,-87.76,Time Stop (5d),7,20838.970000000027
ADSL,2024-08-26,2024-09-02,235.38,279.19567933499144,18.25,365.1,Take Profit,7,21204.070000000025
AKASH,2024-08-26,2024-09-02,40.43,38.16,-5.97,-119.49,Time Stop (5d),7,21084.580000000024
AKI,2024-08-26,2024-09-02,21.02,21.03,-0.31,-6.25,Time Stop (5d),7,21078.330000000024
AKSHAR,2024-08-26,2024-09-02,1.76,1.94,9.87,197.35,Time Stop (5d),7,21275.680000000022
ALANKIT,2024-08-26,2024-09-02,28.24,26.1,-7.94,-158.76,Time Stop (5d),7,21116.920000000024
ADL,2024-08-30,2024-09-04,101.96,100.61,-1.68,-33.68,Time Stop (5d),5,21083.240000000023
3PLAND,2024-08-30,2024-09-04,45.36,44.14,-3.05,-60.99,Time Stop (5d),5,21022.250000000022
63MOONS,2024-09-02,2024-09-05,343.2,389.85785317229426,13.23,264.7,Take Profit,3,21286.950000000023
21STCENMGM,2024-09-02,2024-09-06,123.12,130.66352558504278,5.77,115.34,Take Profit,4,21402.290000000023
AMJLAND,2024-09-02,2024-09-09,53.61,53.08,-1.35,-26.97,Time Stop (5d),7,21375.32000000002
3PLAND,2024-09-04,2024-09-09,44.14,45.28,2.22,44.45,Time Stop (5d),5,21419.770000000022
ATULAUTO,2024-09-02,2024-09-09,665.75,660.75,-1.11,-22.22,Time Stop (5d),7,21397.55000000002
ATLANTAA,2024-09-02,2024-09-09,51.77,56.06366145462596,7.93,158.67,Take Profit,7,21556.22000000002
ATAM,2024-09-02,2024-09-09,162.19,160.1,-1.65,-32.97,Time Stop (5d),7,21523.25000000002
ASMS,2024-09-02,2024-09-09,17.11,17.0,-1.0,-20.06,Time Stop (5d),7,21503.190000000017
ASIANENE,2024-09-02,2024-09-09,422.45,396.25,-6.56,-131.24,Time Stop (5d),7,21371.950000000015
ASHAPURMIN,2024-09-02,2024-09-09,324.2,291.8,-10.35,-207.08,Time Stop (5d),7,21164.870000000014
ASAHISONG,2024-09-02,2024-09-09,522.25,514.1,-1.92,-38.41,Time Stop (5d),7,21126.460000000014
ARENTERP,2024-09-02,2024-09-09,52.24,51.45,-1.87,-37.45,Time Stop (5d),7,21089.010000000013
20MICRONS,2024-09-04,2024-09-09,327.2,314.95,-4.1,-82.08,Time Stop (5d),5,21006.93000000001
ALICON,2024-09-02,2024-09-09,1490.9,1448.4,-3.21,-64.21,Time Stop (5d),7,20942.720000000012
ALANKIT,2024-09-02,2024-09-09,26.1,25.41,-3.0,-60.07,Time Stop (5d),7,20882.650000000012
AKASH,2024-09-02,2024-09-09,38.16,38.95,1.71,34.2,Time Stop (5d),7,20916.850000000013
AJOONI,2024-09-02,2024-09-09,9.39,8.85,-6.11,-122.22,Time Stop (5d),7,20794.630000000012
AIRAN,2024-09-02,2024-09-09,37.14,39.59,6.24,124.73,Time Stop (5d),7,20919.36000000001
AEROENTER,2024-09-02,2024-09-09,128.13,137.26,6.77,135.31,Time Stop (5d),7,21054.670000000013
ADSL,2024-09-02,2024-09-09,281.45,309.35,9.55,191.06,Time Stop (5d),7,21245.730000000014
ADROITINFO,2024-09-02,2024-09-09,19.31,18.43,-4.92,-98.34,Time Stop (5d),7,21147.390000000014
ACI,2024-09-02,2024-09-09,707.8,700.8,-1.35,-26.98,Time Stop (5d),7,21120.410000000014
AARTECH,2024-09-02,2024-09-09,76.09,78.99,3.45,69.03,Time Stop (5d),7,21189.440000000013
AAREYDRUGS,2024-09-02,2024-09-09,71.26,69.75,-2.48,-49.58,Time Stop (5d),7,21139.86000000001
AMDIND,2024-09-02,2024-09-09,77.06,74.83,-3.25,-65.08,Time Stop (5d),7,21074.78000000001
63MOONS,2024-09-05,2024-09-10,397.25,447.20733542985806,12.22,244.32,Take Profit,5,21319.10000000001
21STCENMGM,2024-09-06,2024-09-11,133.26,141.14860459793852,5.56,111.19,Take Profit,5,21430.290000000008
ADL,2024-09-11,2024-09-12,122.17,143.49334631140493,17.09,341.88,Take Profit,1,21772.17000000001
AFSL,2024-09-09,2024-09-13,510.5,443.3361221189307,-13.52,-270.33,Stop Loss,4,21501.840000000007
ASHIANA,2024-09-09,2024-09-13,317.45,365.54281457253137,14.79,295.79,Take Profit,4,21797.63000000001
ABCOTS,2024-09-10,2024-09-16,236.25,283.27957367528404,19.55,390.93,Take Profit,6,22188.56000000001
BUTTERFLY,2024-09-09,2024-09-16,1125.2,1175.95,4.15,83.01,Time Stop (5d),7,22271.570000000007
BROOKS,2024-09-09,2024-09-16,136.55,163.33033200721036,19.25,385.04,Take Profit,7,22656.610000000008
BEARDSELL,2024-09-09,2024-09-16,41.47,39.99,-3.93,-78.58,Time Stop (5d),7,22578.030000000006
BCONCEPTS,2024-09-09,2024-09-16,710.15,685.35,-3.85,-77.04,Time Stop (5d),7,22500.990000000005
BALPHARMA,2024-09-09,2024-09-16,134.44,135.27,0.26,5.15,Time Stop (5d),7,22506.140000000007
BALKRISHNA,2024-09-09,2024-09-16,26.54,27.39,2.84,56.85,Time Stop (5d),7,22562.990000000005
BALAJITELE,2024-09-09,2024-09-16,65.44,67.68,3.06,61.26,Time Stop (5d),7,22624.250000000004
AXISCADES,2024-09-09,2024-09-16,552.0,559.8,1.05,21.06,Time Stop (5d),7,22645.310000000005
AVROIND,2024-09-09,2024-09-16,162.3,163.85,0.6,11.9,Time Stop (5d),7,22657.210000000006
BALAXI,2024-09-09,2024-09-16,112.58,109.87,-2.77,-55.34,Time Stop (5d),7,22601.870000000006
ASIANENE,2024-09-09,2024-09-16,396.25,376.2,-5.42,-108.4,Time Stop (5d),7,22493.470000000005
3PLAND,2024-09-09,2024-09-16,45.28,42.79,-5.86,-117.18,Time Stop (5d),7,22376.290000000005
ADROITINFO,2024-09-09,2024-09-16,18.43,19.03,2.9,57.91,Time Stop (5d),7,22434.200000000004
ADSL,2024-09-09,2024-09-16,309.35,306.25,-1.36,-27.24,Time Stop (5d),7,22406.960000000003
AKSHAR,2024-09-09,2024-09-16,1.74,1.69,-3.23,-64.67,Time Stop (5d),7,22342.290000000005
AMBICAAGAR,2024-09-09,2024-09-16,30.22,31.15,2.72,54.35,Time Stop (5d),7,22396.640000000003
AURIGROW,2024-09-09,2024-09-16,0.86,0.88,1.97,39.31,Time Stop (5d),7,22435.950000000004
ARENTERP,2024-09-09,2024-09-16,51.45,50.64,-1.93,-38.69,Time Stop (5d),7,22397.260000000006
ARTNIRMAN,2024-09-09,2024-09-16,64.7,64.0,-1.44,-28.84,Time Stop (5d),7,22368.420000000006
ARCHIDPLY,2024-09-09,2024-09-16,126.23,133.69,5.55,111.0,Time Stop (5d),7,22479.420000000006
ASHAPURMIN,2024-09-09,2024-09-16,291.8,321.5,9.82,196.36,Time Stop (5d),7,22675.780000000006
AAATECH,2024-09-12,2024-09-17,128.0,133.0,3.55,70.92,Time Stop (5d),5,22746.700000000004
AARTISURF,2024-09-16,2024-09-17,767.6,860.8655666106314,11.79,235.81,Take Profit,1,22982.510000000006
63MOONS,2024-09-13,2024-09-18,415.85,403.7,-3.28,-65.63,Time Stop (5d),5,22916.880000000005
AFSL,2024-09-13,2024-09-18,430.45,384.95,-10.93,-218.61,Time Stop (5d),5,22698.270000000004
ASMS,2024-09-16,2024-09-19,20.42,23.611901775282078,15.27,305.43,Take Profit,3,23003.700000000004
BIOFILCHEM,2024-09-16,2024-09-19,88.54,77.52606773785729,-12.8,-255.99,Stop Loss,3,22747.710000000003
CALSOFT,2024-09-16,2024-09-20,14.75,12.515013156957925,-15.51,-310.25,Stop Loss,4,22437.460000000003
ADL,2024-09-16,2024-09-20,144.28,121.25354309502379,-16.32,-326.39,Stop Loss,4,22111.070000000003
ABCOTS,2024-09-16,2024-09-20,287.1,333.53015289826607,15.81,316.24,Take Profit,4,22427.310000000005
AAREYDRUGS,2024-09-17,2024-09-23,69.38,68.33,-1.87,-37.47,Time Stop (5d),6,22389.840000000004
3PLAND,2024-09-17,2024-09-23,41.99,40.25,-4.5,-90.08,Time Stop (5d),6,22299.760000000002
BANG,2024-09-16,2024-09-23,65.57,57.079394145980075,-13.31,-266.18,Stop Loss,7,22033.58
BUTTERFLY,2024-09-16,2024-09-23,1175.95,1116.9,-5.38,-107.63,Time Stop (5d),7,21925.95
AAATECH,2024-09-18,2024-09-23,146.23,143.67,-2.11,-42.21,Time Stop (5d),5,21883.74
BEARDSELL,2024-09-16,2024-09-23,39.99,43.0,7.17,143.34,Time Stop (5d),7,22027.08
20MICRONS,2024-09-18,2024-09-23,291.5,299.05,2.23,44.6,Time Stop (5d),5,22071.68
BAGFILMS,2024-09-16,2024-09-23,11.5,10.37,-10.19,-203.72,Time Stop (5d),7,21867.96
BANKA,2024-09-16,2024-09-23,120.97,118.71,-2.23,-44.56,Time Stop (5d),7,21823.399999999998
AVROIND,2024-09-16,2024-09-23,163.85,166.18,1.06,21.24,Time Stop (5d),7,21844.64
AVONMORE,2024-09-16,2024-09-23,15.64,15.49,-1.32,-26.38,Time Stop (5d),7,21818.26
ATALREAL,2024-09-16,2024-09-23,7.89,8.23,3.95,78.99,Time Stop (5d),7,21897.25
ASIANENE,2024-09-16,2024-09-23,376.2,361.4,-4.29,-85.88,Time Stop (5d),7,21811.37
ARIHANTCAP,2024-09-16,2024-09-23,117.44,108.74,-7.77,-155.36,Time Stop (5d),7,21656.01
ARCHIES,2024-09-16,2024-09-23,32.5,31.34,-3.93,-78.58,Time Stop (5d),7,21577.429999999997
ALEMBICLTD,2024-09-16,2024-09-23,146.67,143.51,-2.51,-50.29,Time Stop (5d),7,21527.139999999996
AKI,2024-09-16,2024-09-23,19.24,21.89,13.41,268.27,Time Stop (5d),7,21795.409999999996
ADSL,2024-09-16,2024-09-23,306.25,287.85,-6.37,-127.36,Time Stop (5d),7,21668.049999999996
AARTECH,2024-09-16,2024-09-23,80.28,71.29,-11.56,-231.17,Time Stop (5d),7,21436.879999999997
AYMSYNTEX,2024-09-16,2024-09-23,182.08,201.01,10.04,200.73,Time Stop (5d),7,21637.609999999997
AEROENTER,2024-09-19,2024-09-24,122.1,123.79,1.02,20.48,Time Stop (5d),5,21658.089999999997
AEROFLEX,2024-09-19,2024-09-24,182.23,178.96,-2.15,-43.09,Time Stop (5d),5,21614.999999999996
AMJLAND,2024-09-20,2024-09-25,49.81,48.6,-2.79,-55.78,Time Stop (5d),5,21559.219999999998
ABCOTS,2024-09-20,2024-09-25,348.9,397.3536592026076,13.53,270.55,Take Profit,5,21829.769999999997
ADL,2024-09-20,2024-09-25,121.36,113.77,-6.61,-132.28,Time Stop (5d),5,21697.489999999998
ATLANTAA,2024-09-23,2024-09-26,64.43,61.39652904618407,-5.07,-101.36,Stop Loss,3,21596.129999999997
ARCHIES,2024-09-23,2024-09-30,31.34,31.8,1.11,22.16,Time Stop (5d),7,21618.289999999997
AMJLAND,2024-09-25,2024-09-30,48.6,50.65,3.86,77.16,Time Stop (5d),5,21695.449999999997
ADFFOODS,2024-09-25,2024-09-30,282.45,264.7,-6.64,-132.89,Time Stop (5d),5,21562.559999999998
AKSHAR,2024-09-24,2024-09-30,1.62,1.68,3.34,66.87,Time Stop (5d),6,21629.429999999997
ABINFRA,2024-09-24,2024-09-30,7.32,7.78,5.92,118.48,Time Stop (5d),6,21747.909999999996
ASTRON,2024-09-23,2024-09-30,22.66,20.45,-10.11,-202.26,Time Stop (5d),7,21545.649999999998
ASIANENE,2024-09-23,2024-09-30,361.4,368.6,1.63,32.65,Time Stop (5d),7,21578.3
ARCHIDPLY,2024-09-25,2024-09-30,121.76,123.5,1.07,21.38,Time Stop (5d),5,21599.68
ARIHANTSUP,2024-09-23,2024-09-30,374.3,419.3,11.66,233.25,Time Stop (5d),7,21832.93
ARIHANTCAP,2024-09-23,2024-09-30,108.74,108.5,-0.58,-11.61,Time Stop (5d),7,21821.32
APLLTD,2024-09-23,2024-09-30,1165.2,1209.0,3.4,67.98,Time Stop (5d),7,21889.3
AERONEU,2024-09-23,2024-09-30,90.41,86.0,-5.24,-104.76,Time Stop (5d),7,21784.54
ALICON,2024-09-23,2024-09-30,1338.8,1330.0,-1.02,-20.35,Time Stop (5d),7,21764.190000000002
AMBICAAGAR,2024-09-23,2024-09-30,29.16,29.55,0.98,19.55,Time Stop (5d),7,21783.74
3PLAND,2024-09-23,2024-09-30,40.25,37.85,-6.32,-126.45,Time Stop (5d),7,21657.29
AAATECH,2024-09-23,2024-09-30,143.67,131.1,-9.11,-182.18,Time Stop (5d),7,21475.11
AARTECH,2024-09-23,2024-09-30,71.29,75.69,5.81,116.24,Time Stop (5d),7,21591.350000000002
ACEINTEG,2024-09-23,2024-09-30,34.01,36.01,5.52,110.41,Time Stop (5d),7,21701.760000000002
ACCURACY,2024-09-23,2024-09-30,9.76,10.770546271838406,9.99,199.88,Take Profit,7,21901.640000000003
ADVENZYMES,2024-09-23,2024-09-30,517.3,503.0,-3.12,-62.49,Time Stop (5d),7,21839.15
AFSL,2024-09-23,2024-09-30,358.55,383.8,6.68,133.65,Time Stop (5d),7,21972.800000000003
AJOONI,2024-09-23,2024-09-30,8.62,8.3,-4.07,-81.45,Time Stop (5d),7,21891.350000000002
ADSL,2024-09-23,2024-09-30,287.85,272.55,-5.68,-113.51,Time Stop (5d),7,21777.840000000004
AKASH,2024-09-23,2024-09-30,39.62,39.95,0.47,9.46,Time Stop (5d),7,21787.300000000003
ADL,2024-09-26,2024-10-01,112.06,107.1,-4.79,-95.72,Time Stop (5d),5,21691.58
BEARDSELL,2024-09-30,2024-10-03,39.22,49.310543688940314,25.37,507.36,Take Profit,3,22198.940000000002
AKSHOPTFBR,2024-09-30,2024-10-04,9.02,8.241597020730513,-8.99,-179.79,Stop Loss,4,22019.15
ASHIMASYN,2024-09-30,2024-10-04,34.25,37.775873542669544,9.93,198.69,Take Profit,4,22217.84
ALIVUS,2024-09-30,2024-10-07,1056.9,1131.7,6.72,134.35,Time Stop (5d),7,22352.19
ASMS,2024-09-30,2024-10-07,19.8,21.74,9.44,188.76,Time Stop (5d),7,22540.949999999997
ASTRON,2024-09-30,2024-10-07,20.45,21.81,6.29,125.81,Time Stop (5d),7,22666.76
BAGFILMS,2024-09-30,2024-10-07,11.05,11.72,5.7,114.07,Time Stop (5d),7,22780.829999999998
AYMSYNTEX,2024-09-30,2024-10-07,221.92,217.8,-2.22,-44.33,Time Stop (5d),7,22736.499999999996
BANG,2024-09-30,2024-10-07,52.5,49.48,-6.11,-122.25,Time Stop (5d),7,22614.249999999996
BCLIND,2024-09-30,2024-10-07,58.08,54.59,-6.37,-127.38,Time Stop (5d),7,22486.869999999995
ACL,2024-10-01,2024-10-07,94.8,87.70988612625946,-7.84,-156.78,Stop Loss,6,22330.089999999997
ATALREAL,2024-09-30,2024-10-07,9.09,8.79,-3.66,-73.21,Time Stop (5d),7,22256.879999999997
ASAHISONG,2024-09-30,2024-10-07,450.0,445.55,-1.35,-26.98,Time Stop (5d),7,22229.899999999998
AJOONI,2024-09-30,2024-10-07,8.3,7.65,-8.19,-163.83,Time Stop (5d),7,22066.069999999996
ARCHIDPLY,2024-09-30,2024-10-07,123.5,124.24,0.24,4.78,Time Stop (5d),7,22070.849999999995
AMBICAAGAR,2024-09-30,2024-10-07,29.55,27.61,-6.93,-138.5,Time Stop (5d),7,21932.349999999995
ALICON,2024-09-30,2024-10-07,1330.0,1257.9,-5.78,-115.62,Time Stop (5d),7,21816.729999999996
AKG,2024-09-30,2024-10-07,20.35,19.12,-6.4,-128.08,Time Stop (5d),7,21688.649999999994
AFSL,2024-09-30,2024-10-07,383.8,351.65,-8.74,-174.74,Time Stop (5d),7,21513.909999999993
ADSL,2024-09-30,2024-10-07,272.55,244.55,-10.63,-212.67,Time Stop (5d),7,21301.239999999994
ACEINTEG,2024-09-30,2024-10-07,36.01,34.4,-4.83,-96.62,Time Stop (5d),7,21204.619999999995
ABINFRA,2024-09-30,2024-10-07,7.78,7.76,-0.62,-12.34,Time Stop (5d),7,21192.279999999995
AARTECH,2024-09-30,2024-10-07,75.69,64.93,-14.58,-291.52,Time Stop (5d),7,20900.759999999995
3PLAND,2024-09-30,2024-10-07,37.85,37.07,-2.42,-48.42,Time Stop (5d),7,20852.339999999997
ARMANFIN,2024-09-30,2024-10-07,1700.0,1578.4,-7.51,-150.26,Time Stop (5d),7,20702.079999999998
360ONE,2024-10-03,2024-10-08,955.45,976.55,1.85,36.97,Time Stop (5d),5,20739.05
ADROITINFO,2024-10-07,2024-10-09,17.61,21.322713085280313,20.72,414.46,Take Profit,2,21153.51
20MICRONS,2024-10-04,2024-10-09,276.65,274.1,-1.28,-25.63,Time Stop (5d),5,21127.879999999997
ABCOTS,2024-10-04,2024-10-10,491.45,448.15,-9.17,-183.41,Time Stop (5d),6,20944.469999999998
AGRITECH,2024-10-07,2024-10-10,204.6,243.94247110686845,18.87,377.38,Take Profit,3,21321.85
63MOONS,2024-10-07,2024-10-11,370.35,442.2504104967386,19.05,381.08,Take Profit,4,21702.93
AEROENTER,2024-10-07,2024-10-11,117.3,140.31133823644035,19.26,385.15,Take Profit,4,22088.08
3IINFOLTD,2024-10-07,2024-10-14,28.12,28.53,1.1,21.96,Time Stop (5d),7,22110.04
AARVI,2024-10-09,2024-10-14,148.52,146.07,-2.01,-40.19,Time Stop (5d),5,22069.850000000002
20MICRONS,2024-10-09,2024-10-14,274.1,266.5,-3.13,-62.65,Time Stop (5d),5,22007.2
